row,block,plot,treatment,S,Snative,Bromus.diandrus.dominant,year,years.raked,winter_total_ry,winter_mean_ry,fall_total_ry,fall_mean_ry,total_rain_ry,prior_winter_total_ry,prior_winter_mean_ry,prior_fall_total_ry,prior_fall_mean_ry,prior_total_rain_ry
b,5,u,u,4,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
b,5,l,c,5,3,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
b,6,u,c,5,3,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
b,6,l,u,2,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
b,7,u,u,3,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
b,7,l,c,3,1,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
b,8,u,c,3,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
b,8,l,u,3,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
b,9,u,u,1,0,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
b,9,l,c,4,2,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
b,10,u,c,3,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
b,10,l,u,3,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
c,1,u,c,9,7,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
c,1,l,u,5,3,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
c,2,u,u,4,3,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
c,2,l,c,5,3,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
c,3,u,c,7,3,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
c,3,l,u,2,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
c,4,u,u,3,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
c,4,l,c,5,3,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
c,5,u,c,4,2,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
c,5,l,u,5,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
c,6,u,u,3,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
c,6,l,c,4,3,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
c,7,u,c,5,3,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
c,7,l,u,3,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
c,8,u,u,3,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
c,8,l,c,4,2,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
c,9,u,c,5,3,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
c,9,l,u,3,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
c,10,u,u,3,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
c,10,l,c,3,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
d,1,u,u,4,3,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
d,1,l,c,5,3,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
d,2,u,c,5,3,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
d,2,l,u,6,4,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
d,3,u,u,2,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
d,3,l,c,2,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
d,4,u,c,5,3,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
d,4,l,u,2,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
d,5,u,u,4,2,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
d,5,l,c,7,5,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
d,6,u,c,5,3,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
d,6,l,u,4,3,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
d,7,u,u,3,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
d,7,l,c,3,2,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
d,8,u,c,7,4,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
d,8,l,u,3,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
d,9,u,u,3,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
d,9,l,c,4,2,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
d,10,u,c,3,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
d,10,l,u,3,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
e,1,u,c,5,2,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
e,1,l,u,3,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
e,2,u,u,3,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
e,2,l,c,5,3,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
e,3,u,c,7,4,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
e,3,l,u,3,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
e,4,u,u,2,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
e,4,l,c,4,3,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
e,5,u,c,7,5,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
e,5,l,u,4,3,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
e,6,u,u,3,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
e,6,l,c,4,2,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
e,7,u,c,4,2,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
e,7,l,u,4,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
e,8,u,u,3,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
e,8,l,c,4,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
e,9,u,c,4,3,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
e,9,l,u,2,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
e,10,u,u,3,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
e,10,l,c,7,4,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
f,1,u,u,4,3,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
f,1,l,c,8,7,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
f,2,u,c,3,2,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
f,2,l,u,5,4,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
f,3,u,u,5,3,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
f,3,l,c,5,3,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
f,4,u,c,5,4,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
f,4,l,u,5,3,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
f,5,u,u,4,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
f,5,l,c,5,2,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
f,6,u,c,4,1,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
f,6,l,u,4,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
f,7,u,u,4,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
f,7,l,c,4,2,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
f,8,u,c,6,3,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
f,8,l,u,2,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
f,9,u,u,1,0,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
f,9,l,c,3,2,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
f,10,u,c,3,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
f,10,l,u,2,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
g,1,u,c,9,7,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
g,1,l,u,4,3,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
g,2,u,u,3,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
g,2,l,c,6,4,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
g,3,u,c,7,4,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
g,3,l,u,6,4,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
g,4,u,u,5,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
g,4,l,c,4,2,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
g,5,u,c,5,3,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
g,5,l,u,3,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
g,6,u,u,4,3,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
g,6,l,c,3,1,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
g,7,u,c,5,2,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
g,7,l,u,4,2,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
g,8,u,u,2,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
g,8,l,c,3,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
g,9,u,c,3,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
g,9,l,u,2,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
g,10,u,u,2,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
g,10,l,c,3,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
h,1,u,u,4,3,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
h,1,l,c,3,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
h,2,u,c,4,2,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
h,2,l,u,4,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
h,3,u,u,2,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
h,3,l,c,5,2,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
h,4,u,c,6,3,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
h,4,l,u,4,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
h,5,u,u,3,1,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
h,5,l,c,5,2,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
h,6,u,c,3,1,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
h,6,l,u,4,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
h,7,u,u,4,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
h,7,l,c,6,3,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
h,8,u,c,4,2,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
h,8,l,u,4,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
h,9,u,u,4,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
h,9,l,c,4,2,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
h,10,u,c,6,4,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
h,10,l,u,5,3,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
i,1,u,c,4,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
i,1,l,u,3,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
i,2,u,u,3,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
i,2,l,c,3,1,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
i,3,u,c,3,1,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
i,3,l,u,2,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
i,4,u,u,5,2,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
i,4,l,c,4,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
i,5,u,c,6,3,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
i,5,l,u,2,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
i,6,u,u,2,1,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
i,6,l,c,3,2,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
i,7,u,c,4,2,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
i,7,l,u,2,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
i,8,u,u,3,1,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
i,8,l,c,4,2,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
i,9,u,c,4,3,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
i,9,l,u,5,3,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
i,10,u,u,4,2,1,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
i,10,l,c,8,5,0,2011,7,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
aa,1,u,c,4,3,0,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
aa,1,l,u,2,1,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
aa,2,u,u,2,1,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
aa,2,l,c,4,2,0,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
aa,3,u,c,2,1,0,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
aa,3,l,u,2,1,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
aa,4,u,u,2,1,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
aa,4,l,c,4,3,0,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
aa,5,u,c,2,1,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
aa,5,l,u,3,1,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
aa,6,u,u,2,1,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
aa,6,l,c,3,2,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
aa,7,u,c,3,1,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
aa,7,l,u,3,0,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
aa,8,u,u,4,2,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
aa,8,l,c,2,1,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
aa,9,u,c,3,0,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
aa,9,l,u,2,1,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
aa,10,u,u,1,0,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
bb,10,l,c,2,0,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
bb,1,u,u,2,1,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
bb,1,l,c,3,2,0,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
bb,2,u,c,2,1,0,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
bb,2,l,u,2,1,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
bb,3,u,u,2,1,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
bb,3,l,c,4,3,0,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
bb,4,u,c,4,3,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
bb,4,l,u,2,1,0,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
bb,5,u,u,2,1,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
bb,5,l,c,3,1,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
bb,6,u,c,4,1,0,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
bb,6,l,u,2,1,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
bb,7,u,u,2,1,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
bb,7,l,c,2,1,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
bb,8,u,c,2,1,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
bb,8,l,u,2,1,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
bb,9,u,u,2,0,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
bb,9,l,c,1,0,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
bb,10,u,c,1,0,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
bb,10,l,u,2,1,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
cc,1,u,c,3,2,0,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
cc,1,l,u,2,1,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
cc,2,u,u,2,1,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
cc,2,l,c,3,2,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
cc,3,u,c,3,2,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
cc,3,l,u,2,1,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
cc,4,u,u,2,1,1,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
cc,4,l,c,5,4,0,2011,1,3.9,0.975,7.95,2.65,11.85,8.31,2.0775,2.39,0.7966666666666667,10.700000000000001
